Região,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_Polio,CV_rota,CV_Pneumo,CV_MNCC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPATITE_A
Região Sudeste,313490 Jacutinga,92.01,90.28,90.28,90.28,86.46,93.75,95.49,93.40,86.36,82.87,80.42,83.57
Região Sudeste,313500 Jaguaraçu,21.95,21.95,24.39,24.39,21.95,29.27,31.71,43.90,36.59,43.90,53.66,51.22
Região Sudeste,313505 Jaíba,12.76,90.34,90.34,90.69,88.97,84.14,86.72,88.97,86.68,69.38,76.47,82.35
Região Sudeste,313507 Jampruca,10.45,94.03,94.03,94.03,94.03,77.61,83.58,80.60,103.03,84.85,80.30,81.82
Região Sudeste,313510 Janaúba,206.26,75.72,75.72,75.82,73.39,68.35,74.98,73.76,68.55,44.26,66.20,74.86
Região Sudeste,313520 Januária,124.65,56.51,56.51,56.51,55.00,54.30,56.05,53.02,59.81,39.13,52.41,48.88
Região Sudeste,313530 Japaraíba,36.96,76.09,76.09,76.09,80.43,89.13,89.13,93.48,88.89,73.33,77.78,80.00
Região Sudeste,313535 Japonvar,0.00,83.67,83.67,83.67,79.59,76.53,77.55,77.55,97.92,70.83,85.42,84.38
Região Sudeste,313540 Jeceaba,70.13,105.19,103.90,103.90,102.60,93.51,96.10,90.91,102.60,89.61,88.31,88.31
Região Sudeste,313545 Jenipapo de Minas,1.25,78.75,78.75,80.00,68.75,72.50,66.25,81.25,40.00,77.50,81.25,75.00
Região Sudeste,313550 Jequeri,0.79,67.46,67.46,69.05,68.25,78.57,80.95,74.60,111.57,40.50,75.21,60.33
Região Sudeste,313560 Jequitaí,0.00,107.04,107.04,107.04,108.45,90.14,92.96,94.37,123.53,85.29,108.82,114.71
Região Sudeste,313570 Jequitibá,78.57,123.21,123.21,123.21,112.50,123.21,125.00,119.64,107.27,100.00,121.82,112.73
Região Sudeste,313580 Jequitinhonha,61.47,90.91,90.91,90.91,82.68,83.98,84.42,82.25,90.22,85.33,130.67,94.67
Região Sudeste,313590 Jesuânia,112.82,115.38,115.38,115.38,107.69,110.26,112.82,115.38,89.74,102.56,92.31,102.56
Região Sudeste,313600 Joaíma,82.58,87.64,87.64,87.64,86.52,87.64,91.57,91.01,84.66,76.14,75.00,77.27
Região Sudeste,313610 Joanésia,64.86,75.68,75.68,75.68,75.68,91.89,91.89,89.19,102.70,91.89,91.89,91.89
Região Sudeste,313620 João Monlevade,77.96,81.55,81.55,81.55,80.39,79.23,79.70,81.09,94.26,74.94,80.56,83.72
Região Sudeste,313630 João Pinheiro,77.61,85.86,86.30,86.16,86.45,85.71,87.78,84.54,86.85,79.22,83.56,85.20
Região Sudeste,313640 Joaquim Felício,2.94,97.06,97.06,97.06,97.06,105.88,114.71,91.18,85.29,117.65,226.47,111.76
Região Sudeste,313650 Jordânia,38.18,73.64,73.64,73.64,72.73,60.91,60.91,69.09,95.37,68.52,103.70,85.19
Região Sudeste,313652 José Gonçalves de Minas,12.50,85.42,85.42,85.42,77.08,52.08,52.08,68.75,95.83,56.25,68.75,66.67
Região Sudeste,313655 José Raydan,8.00,72.00,72.00,72.00,52.00,46.00,66.00,78.00,53.06,40.82,57.14,65.31
Região Sudeste,313657 Josenópolis,2.38,88.10,88.10,88.10,90.48,73.81,71.43,64.29,69.05,61.90,57.14,66.67
Região Sudeste,313660 Nova União,15.07,39.73,39.73,39.73,41.10,49.32,43.84,39.73,49.32,49.32,50.68,47.95
Região Sudeste,313665 Juatuba,18.71,69.54,69.30,69.30,67.15,64.75,64.75,62.11,76.09,67.63,96.86,79.23
Região Sudeste,313670 Juiz de Fora,84.76,45.89,45.92,46.00,45.71,46.57,48.42,46.02,52.75,33.23,46.26,48.08
Região Sudeste,313680 Juramento,0.00,55.26,55.26,55.26,57.89,39.47,39.47,50.00,48.65,18.92,27.03,21.62
Região Sudeste,313690 Juruaia,72.12,81.82,81.82,81.82,81.21,85.45,83.64,92.73,94.51,79.88,80.49,80.49
Região Sudeste,313695 Juvenília,03.03,93.94,93.94,93.94,87.88,101.52,107.58,104.55,109.23,64.62,90.77,67.69
Região Sudeste,313700 Ladainha,46.33,92.09,92.09,92.09,91.53,96.05,97.18,98.31,100.57,98.30,101.70,100.00
Região Sudeste,313710 Lagamar,39.29,83.93,83.93,83.93,83.93,83.93,80.36,82.14,87.27,92.73,92.73,92.73
Região Sudeste,313720 Lagoa da Prata,64.58,79.01,79.01,79.01,76.28,80.29,79.65,75.32,78.35,79.16,76.74,78.03
Região Sudeste,313730 Lagoa dos Patos,0.00,106.67,106.67,106.67,104.44,117.78,122.22,106.67,106.98,113.95,111.63,109.30
Região Sudeste,313740 Lagoa Dourada,0.00,85.43,85.43,85.43,80.79,84.77,85.43,84.11,95.36,88.74,84.77,88.74
Região Sudeste,313750 Lagoa Formosa,46.46,63.64,63.13,63.64,63.64,69.70,70.20,69.70,83.08,43.08,93.33,89.74
Região Sudeste,313753 Lagoa Grande,58.43,86.52,87.64,88.76,84.27,93.26,97.75,80.90,86.52,80.90,114.61,100.00
Região Sudeste,313760 Lagoa Santa,56.22,85.03,85.03,85.28,85.03,85.15,84.90,77.92,92.71,81.84,92.97,92.33
Região Sudeste,313770 Lajinha,67.37,80.24,79.94,80.84,76.35,70.06,73.35,74.25,64.95,54.08,59.52,54.68
Região Sudeste,313780 Lambari,104.21,87.38,87.38,87.38,88.79,94.39,96.73,93.46,87.26,89.62,86.79,92.45
Região Sudeste,313790 Lamim,8.33,54.17,54.17,54.17,58.33,79.17,75.00,66.67,104.35,17.39,73.91,60.87
Região Sudeste,313800 Laranjal,47.76,76.12,76.12,76.12,76.12,82.09,83.58,79.10,92.54,8.96,73.13,74.63
Região Sudeste,313810 Lassance,12.86,111.43,111.43,112.86,98.57,104.29,105.71,102.86,127.14,88.57,107.14,110.00
Região Sudeste,313820 Lavras,123.14,60.84,60.77,60.77,60.55,56.77,60.77,60.48,59.59,52.02,55.47,61.57
Região Sudeste,313830 Leandro Ferreira,85.00,145.00,145.00,145.00,110.00,120.00,110.00,110.00,185.00,180.00,195.00,190.00
Região Sudeste,313835 Leme do Prado,112.12,115.15,115.15,115.15,115.15,124.24,124.24,115.15,125.81,100.00,112.90,103.23
Região Sudeste,313840 Leopoldina,86.23,79.69,79.69,79.86,77.28,79.17,81.58,72.81,83.77,78.71,81.33,83.77
Região Sudeste,313850 Liberdade,69.57,100.00,97.83,97.83,89.13,80.43,86.96,91.30,73.33,75.56,80.00,62.22
Região Sudeste,313860 Lima Duarte,10.53,33.33,33.33,33.33,33.33,33.33,33.33,28.07,47.62,33.33,36.31,39.29
Região Sudeste,313862 Limeira do Oeste,67.42,103.37,102.25,103.37,94.38,94.38,88.76,88.76,108.99,40.45,87.64,85.39
Região Sudeste,313865 Lontra,0.00,99.02,100.98,101.96,94.12,94.12,97.06,98.04,108.00,100.00,100.00,101.00
Região Sudeste,313867 Luisburgo,3.54,61.06,61.06,61.95,58.41,67.26,69.91,68.14,78.70,79.63,90.74,85.19
Região Sudeste,313868 Luislândia,0.00,91.43,91.43,91.43,95.71,98.57,95.71,70.00,94.29,31.43,74.29,72.86
Região Sudeste,313870 Luminárias,0.00,93.75,93.75,93.75,93.75,110.42,110.42,104.17,97.92,91.67,87.50,83.33
Região Sudeste,313880 Luz,73.62,111.66,111.04,111.04,109.82,118.40,120.25,114.72,114.47,103.77,110.06,108.81
Região Sudeste,313890 Machacalis,58.02,77.78,77.78,77.78,75.31,82.72,80.25,80.25,91.25,71.25,77.50,81.25
Região Sudeste,313900 Machado,88.80,84.73,84.93,84.93,85.13,87.37,87.78,87.58,96.30,92.18,91.77,92.18
Região Sudeste,313910 Madre de Deus de Minas,0.00,108.89,108.89,108.89,104.44,126.67,133.33,126.67,106.82,97.73,93.18,102.27
Região Sudeste,313920 Malacacheta,66.96,93.30,93.75,93.75,93.30,91.07,94.20,92.41,95.00,93.18,93.18,95.91
Região Sudeste,313925 Mamonas,12.96,112.96,112.96,112.96,94.44,90.74,92.59,96.30,107.41,105.56,112.96,116.67
Região Sudeste,313930 Manga,222.46,92.98,92.98,92.98,95.44,92.28,95.79,84.56,85.51,75.27,93.29,81.98
Região Sudeste,313940 Manhuaçu,0.41,15.74,15.82,15.82,15.33,17.70,17.78,19.49,16.67,16.17,16.58,17.16
Região Sudeste,313950 Manhumirim,19.16,75.10,75.10,75.48,75.48,73.95,74.71,76.63,77.22,46.33,68.73,67.18
Região Sudeste,313960 Mantena,20.00,82.69,82.69,82.69,82.09,77.01,84.48,83.28,75.68,71.17,72.37,74.77
Região Sudeste,313970 Maravilhas,116.07,117.86,117.86,117.86,116.07,126.79,135.71,130.36,83.93,94.64,98.21,91.07
Região Sudeste,313980 Mar de Espanha,18.47,79.62,79.62,79.62,80.89,82.17,85.99,81.53,89.81,11.46,98.09,93.63
Região Sudeste,313990 Maria da Fé,0.56,51.67,51.67,51.67,51.67,56.11,55.56,54.44,65.36,51.40,54.19,51.40
Região Sudeste,314000 Mariana,76.08,85.70,85.81,85.81,85.70,85.11,88.98,87.46,91.10,79.48,90.98,93.48
Região Sudeste,314010 Marilac,6.67,57.78,57.78,57.78,57.78,73.33,86.67,93.33,93.33,55.56,77.78,71.11
Região Sudeste,314015 Mário Campos,32.99,89.34,89.34,89.34,90.36,105.58,104.57,95.43,95.36,21.65,99.48,90.72
Região Sudeste,314020 Maripá de Minas,26.67,156.67,156.67,156.67,156.67,130.00,130.00,143.33,86.67,83.33,83.33,86.67
Região Sudeste,314030 Marliéria,94.12,117.65,117.65,117.65,120.59,132.35,138.24,120.59,147.06,117.65,144.12,144.12
Região Sudeste,314040 Marmelópolis,0.00,82.86,82.86,82.86,82.86,105.71,105.71,105.71,97.14,80.00,88.57,85.71
Região Sudeste,314050 Martinho Campos,28.69,105.74,105.74,105.74,100.00,96.72,94.26,98.36,150.41,12.40,102.48,103.31
Região Sudeste,314053 Martins Soares,0.00,107.69,108.46,109.23,106.92,116.15,118.46,112.31,94.49,91.34,92.91,91.34
Região Sudeste,314055 Mata Verde,74.44,107.78,107.78,110.00,90.00,84.44,95.56,80.00,100.00,50.00,74.42,68.60
Região Sudeste,314060 Materlândia,16.67,83.33,83.33,83.33,90.48,78.57,80.95,80.95,87.80,41.46,60.98,65.85
Região Sudeste,314070 Mateus Leme,13.15,39.23,39.23,39.23,38.78,39.91,40.82,34.69,35.32,37.61,37.16,39.45
Região Sudeste,314080 Matias Barbosa,20.98,74.13,74.83,74.83,74.83,72.03,74.13,73.43,77.46,53.52,135.92,85.92
Região Sudeste,314085 Matias Cardoso,6.67,96.30,96.30,96.30,94.07,77.04,83.70,82.96,82.84,76.87,89.55,66.42
Região Sudeste,314090 Matipó,47.70,110.34,110.34,112.07,102.87,109.20,115.52,120.69,120.35,75.58,110.47,110.47
Região Sudeste,314100 Mato Verde,2.70,95.27,95.27,95.27,81.76,75.00,75.68,81.08,61.22,42.86,100.00,87.76
Região Sudeste,314110 Matozinhos,41.80,55.66,55.66,55.66,53.12,48.73,48.27,51.50,49.88,46.87,49.88,50.81
Região Sudeste,314120 Matutina,70.73,100.00,100.00,100.00,104.88,90.24,92.68,100.00,124.39,102.44,139.02,112.20
Região Sudeste,314130 Medeiros,11.76,91.18,91.18,91.18,91.18,79.41,82.35,82.35,79.41,97.06,147.06,76.47
Região Sudeste,314140 Medina,116.31,106.01,106.01,106.01,100.00,100.86,104.29,99.14,97.41,76.72,90.95,89.66
Região Sudeste,314150 Mendes Pimentel,81.63,110.20,110.20,110.20,108.16,112.24,110.20,114.29,108.33,110.42,114.58,110.42
Região Sudeste,314160 Mercês,78.49,102.15,102.15,102.15,103.23,90.32,92.47,90.32,105.43,77.17,83.70,91.30
Região Sudeste,314170 Mesquita,73.08,103.85,105.77,105.77,107.69,125.00,115.38,107.69,113.46,109.62,109.62,109.62
Região Sudeste,314180 Minas Novas,32.18,67.47,67.47,67.47,67.47,70.93,72.66,71.63,58.19,59.23,77.35,64.81
Região Sudeste,314190 Minduri,55.26,102.63,102.63,102.63,102.63,94.74,92.11,92.11,163.16,39.47,113.16,107.89
Região Sudeste,314200 Mirabela,0.00,83.75,83.75,83.75,83.13,86.25,88.13,78.75,72.44,64.10,67.31,73.08
Região Sudeste,314210 Miradouro,0.00,114.89,114.89,114.89,105.32,94.68,94.68,101.06,104.40,112.09,112.09,112.09
Região Sudeste,314220 Miraí,91.67,91.03,91.03,91.03,80.13,79.49,83.33,86.54,96.13,89.03,93.55,96.77
Região Sudeste,314225 Miravânia,1.96,117.65,117.65,117.65,115.69,103.92,101.96,115.69,129.41,101.96,152.94,121.57
Região Sudeste,314230 Moeda,103.77,145.28,147.17,145.28,147.17,154.72,152.83,152.83,135.85,132.08,133.96,133.96
Região Sudeste,314240 Moema,102.25,111.24,111.24,111.24,101.12,110.11,113.48,110.11,105.68,88.64,86.36,90.91
Região Sudeste,314250 Monjolos,22.73,95.45,95.45,95.45,95.45,68.18,68.18,77.27,95.45,95.45,104.55,109.09
Região Sudeste,314260 Monsenhor Paulo,46.84,81.01,81.01,81.01,81.01,72.15,67.09,74.68,94.94,51.90,91.14,86.08
Região Sudeste,314270 Montalvânia,70.42,97.65,97.65,97.65,97.65,93.43,93.90,95.77,93.90,74.18,120.66,90.61
Região Sudeste,314280 Monte Alegre de Minas,66.49,74.47,74.47,74.47,73.94,60.11,65.96,69.15,64.52,29.57,46.77,50.54
Região Sudeste,314290 Monte Azul,144.44,68.20,68.20,68.20,65.52,64.37,65.52,60.15,67.70,47.47,68.87,66.54
Região Sudeste,314300 Monte Belo,91.67,93.94,95.45,95.45,94.70,90.15,88.64,90.15,109.09,108.33,108.33,113.64
Região Sudeste,314310 Monte Carmelo,126.22,86.52,86.52,86.52,86.52,90.45,90.64,87.45,101.14,100.76,103.42,101.90
Região Sudeste,314315 Monte Formoso,73.24,80.28,80.28,80.28,81.69,84.51,85.92,76.06,94.20,91.30,111.59,94.20
Região Sudeste,314320 Monte Santo de Minas,34.82,85.71,85.71,85.71,83.93,77.68,79.46,84.82,90.54,81.53,81.53,82.43
Região Sudeste,314330 Montes Claros,128.92,76.50,76.50,76.50,75.63,77.67,78.22,76.28,76.00,68.41,70.64,77.86
Região Sudeste,314340 Monte Sião,83.33,95.98,95.98,96.55,93.10,98.28,99.43,94.83,125.15,101.17,115.20,95.91
Região Sudeste,314345 Montezuma,17.72,120.25,120.25,120.25,120.25,115.19,117.72,125.32,105.06,75.95,96.20,92.41
Região Sudeste,314350 Morada Nova de Minas,144.78,131.34,131.34,131.34,125.37,138.81,141.79,135.82,137.31,116.42,134.33,134.33
Região Sudeste,314360 Morro da Garça,65.00,72.50,72.50,72.50,70.00,77.50,77.50,77.50,92.50,82.50,87.50,80.00
Região Sudeste,314370 Morro do Pilar,41.38,65.52,65.52,65.52,82.76,79.31,82.76,58.62,57.14,57.14,117.86,60.71
Região Sudeste,314380 Munhoz,68.35,82.28,82.28,82.28,83.54,84.81,94.94,93.67,72.00,69.33,68.00,76.00
Região Sudeste,314390 Muriaé,122.85,84.76,84.76,84.76,84.12,84.36,87.44,86.79,91.62,58.59,86.94,88.00
Região Sudeste,314400 Mutum,46.53,60.98,60.98,60.98,59.54,59.83,60.98,65.32,61.92,34.01,60.17,55.23
Região Sudeste,314410 Muzambinho,90.04,78.09,79.28,79.28,77.69,82.07,82.47,81.67,98.37,94.31,97.97,97.97
Região Sudeste,314420 Nacip Raydan,0.00,7.14,7.14,7.14,7.14,7.14,7.14,7.14,25.00,0.00,14.29,14.29
Região Sudeste,314430 Nanuque,100.91,85.65,85.65,85.65,85.19,89.98,90.21,88.61,82.80,61.24,84.40,75.69
Região Sudeste,314435 Naque,100.78,97.67,97.67,97.67,97.67,98.45,98.45,99.22,80.47,71.09,132.03,78.91
Região Sudeste,314437 Natalândia,63.16,115.79,115.79,115.79,115.79,134.21,147.37,115.79,130.56,108.33,119.44,130.56
Região Sudeste,314440 Natércia,73.33,100.00,100.00,100.00,100.00,120.00,123.33,120.00,123.33,103.33,120.00,116.67
Região Sudeste,314450 Nazareno,0.00,95.24,95.24,95.24,95.24,88.10,86.90,95.24,88.10,96.43,95.24,92.86
Região Sudeste,314460 Nepomuceno,27.27,103.03,103.03,103.03,97.73,96.97,100.38,100.76,98.08,97.70,91.57,93.49
Região Sudeste,314465 Ninheira,40.48,125.00,125.00,125.00,128.57,125.00,134.52,135.71,108.43,84.34,114.46,104.82
Região Sudeste,314467 Nova Belém,02.08,143.75,143.75,143.75,139.58,127.08,135.42,137.50,114.89,93.62,125.53,112.77
Região Sudeste,314470 Nova Era,90.72,85.05,85.05,86.08,85.57,80.41,80.93,86.08,95.85,78.24,89.12,89.12
Região Sudeste,314480 Nova Lima,72.89,66.42,66.42,66.64,65.92,69.33,69.84,66.28,77.43,71.15,74.73,78.45
Região Sudeste,314490 Nova Módica,38.46,110.26,110.26,110.26,105.13,133.33,133.33,110.26,133.33,84.62,133.33,133.33
Região Sudeste,314500 Nova Ponte,44.13,106.15,106.15,106.15,102.23,104.47,105.03,102.79,115.25,95.48,104.52,107.34
Região Sudeste,314505 Nova Porteirinha,0.00,129.55,129.55,129.55,125.00,132.95,135.23,130.68,127.06,102.35,189.41,116.47
Região Sudeste,314510 Nova Resende,128.86,111.44,110.95,110.95,106.47,112.94,113.43,115.42,108.50,114.00,115.00,112.50
Região Sudeste,314520 Nova Serrana,81.98,93.90,93.90,93.90,91.02,92.85,93.85,91.85,93.89,83.86,85.99,88.62
Região Sudeste,314530 Novo Cruzeiro,16.96,100.29,100.29,100.29,100.58,99.42,100.29,100.29,100.29,91.81,93.86,74.56
Região Sudeste,314535 Novo Oriente de Minas,0.82,90.16,90.16,90.16,87.70,86.07,95.90,87.70,79.51,90.98,93.44,81.15
Região Sudeste,314537 Novorizonte,02.08,104.17,104.17,104.17,87.50,85.42,87.50,79.17,95.74,89.36,89.36,95.74
Região Sudeste,314540 Olaria,9.52,61.90,61.90,61.90,61.90,80.95,90.48,52.38,89.47,52.63,57.89,52.63
Região Sudeste,314545 Olhos-d'Água,1.14,95.45,95.45,96.59,80.68,82.95,81.82,84.09,91.95,65.52,75.86,78.16
Região Sudeste,314550 Olímpio Noronha,50.00,112.50,112.50,112.50,112.50,141.67,145.83,137.50,252.17,4.35,143.48,134.78
Região Sudeste,314560 Oliveira,43.11,94.67,94.67,94.67,91.11,82.44,84.89,92.22,100.45,76.13,92.79,94.82
Região Sudeste,314570 Oliveira Fortes,52.38,66.67,66.67,71.43,90.48,90.48,90.48,80.95,38.10,95.24,90.48,95.24
Região Sudeste,314580 Onça de Pitangui,16.67,100.00,100.00,100.00,83.33,104.17,104.17,104.17,137.50,0.00,112.50,104.17
Região Sudeste,314585 Oratórios,06.06,80.30,80.30,80.30,75.76,84.85,87.88,74.24,110.77,107.69,110.77,110.77
Região Sudeste,314587 Orizânia,6.80,29.13,29.13,29.13,33.98,37.86,37.86,33.01,28.71,20.79,32.67,27.72
Região Sudeste,314590 Ouro Branco,59.45,91.51,91.51,91.72,87.05,89.17,89.38,85.35,94.41,58.06,116.99,91.61
Região Sudeste,314600 Ouro Fino,78.92,73.49,73.49,73.49,75.90,78.92,80.12,84.04,82.46,76.62,78.46,77.23
Região Sudeste,314610 Ouro Preto,84.09,86.05,86.05,86.05,86.05,83.83,87.09,83.44,96.58,44.34,113.42,91.71
Região Sudeste,314620 Ouro Verde de Minas,1.94,94.17,94.17,94.17,96.12,83.50,86.41,84.47,100.00,79.41,92.16,90.20
Região Sudeste,314625 Padre Carvalho,7.14,92.86,92.86,92.86,105.36,85.71,82.14,100.00,74.07,94.44,90.74,90.74
Região Sudeste,314630 Padre Paraíso,67.16,97.79,97.79,97.79,97.42,90.77,92.62,94.10,110.98,103.03,107.20,105.30
Região Sudeste,314640 Paineiras,78.79,93.94,93.94,93.94,93.94,93.94,93.94,100.00,109.09,48.48,90.91,93.94
Região Sudeste,314650 Pains,91.43,84.76,85.71,85.71,83.81,88.57,89.52,88.57,99.05,36.19,100.95,93.33
Região Sudeste,314655 Pai Pedro,0.00,130.99,130.99,130.99,119.72,104.23,105.63,112.68,104.29,80.00,87.14,85.71
Região Sudeste,314660 Paiva,09.09,54.55,54.55,54.55,54.55,54.55,54.55,45.45,27.27,09.09,63.64,54.55
Região Sudeste,314670 Palma,117.02,102.13,102.13,102.13,93.62,87.23,85.11,89.36,119.15,106.38,119.15,112.77
Região Sudeste,314675 Palmópolis,25.51,77.55,77.55,77.55,76.53,79.59,77.55,73.47,89.69,87.63,90.72,94.85
Região Sudeste,314690 Papagaios,94.59,94.05,94.59,94.59,94.59,91.35,92.43,89.73,83.24,76.22,81.08,84.32
Região Sudeste,314700 Paracatu,94.99,79.75,79.89,79.89,74.52,77.28,76.71,76.29,83.32,72.20,79.83,77.48
Região Sudeste,314710 Pará de Minas,90.75,81.15,80.98,81.24,76.70,74.43,74.43,74.43,88.07,51.68,97.26,81.63
Região Sudeste,314720 Paraguaçu,80.22,89.93,89.93,89.93,89.18,87.69,87.31,92.91,94.74,84.59,86.84,85.71
Região Sudeste,314730 Paraisópolis,11.86,104.52,104.52,104.52,103.95,97.74,102.26,100.00,110.86,84.00,107.43,102.86
Região Sudeste,314740 Paraopeba,104.29,108.21,108.21,108.21,107.50,107.86,112.86,108.21,97.13,98.57,98.57,98.57
Região Sudeste,314750 Passabém,0.00,144.44,144.44,144.44,144.44,144.44,166.67,111.11,155.56,33.33,111.11,100.00
Região Sudeste,314760 Passa Quatro,07.01,14.01,14.01,14.01,13.38,16.56,16.56,19.11,26.92,6.41,14.74,14.1
Região Sudeste,314770 Passa Tempo,23.73,84.75,84.75,84.75,79.66,84.75,88.14,69.49,115.52,101.72,117.24,113.79
Região Sudeste,314780 Passa-Vinte,15.00,100.00,100.00,100.00,100.00,85.00,85.00,85.00,105.00,110.00,80.00,110.00
Região Sudeste,314790 Passos,44.28,64.34,64.90,64.83,64.07,65.10,67.17,64.41,68.73,58.37,61.15,50.03
Região Sudeste,314795 Patis,0.00,84.48,84.48,84.48,82.76,77.59,82.76,81.03,91.38,93.10,86.21,86.21
Região Sudeste,314800 Patos de Minas,70.02,73.69,73.85,73.85,73.47,74.78,73.74,73.41,80.67,77.25,79.07,80.62
Região Sudeste,314810 Patrocínio,110.45,81.00,81.08,81.08,77.91,81.39,82.82,80.44,83.28,76.88,77.60,84.96
Região Sudeste,314820 Patrocínio do Muriaé,12.00,22.00,22.00,22.00,20.00,26.00,26.00,18.00,27.08,41.67,77.08,43.75
Região Sudeste,314830 Paula Cândido,67.27,88.18,87.27,87.27,78.18,70.91,70.00,77.27,100.00,83.49,88.07,85.32
Região Sudeste,314840 Paulistas,58.49,98.11,98.11,98.11,92.45,115.09,116.98,86.79,145.28,49.06,98.11,98.11
Região Sudeste,314850 Pavão,36.36,88.31,87.01,87.01,85.71,94.81,100.00,85.71,81.33,85.33,84.00,81.33
Região Sudeste,314860 Peçanha,38.43,78.70,78.70,78.70,78.70,77.78,80.09,77.31,86.05,39.53,82.33,82.79
Região Sudeste,314870 Pedra Azul,82.57,80.26,79.93,79.93,80.26,76.64,80.59,86.84,83.16,57.58,78.79,77.78
Região Sudeste,314875 Pedra Bonita,65.52,97.70,97.70,98.85,95.40,95.40,102.30,85.06,103.49,62.79,88.37,77.91
Região Sudeste,314880 Pedra do Anta,123.08,111.54,111.54,111.54,111.54,126.92,126.92,119.23,130.77,123.08,123.08,123.08
Região Sudeste,314890 Pedra do Indaiá,93.33,96.67,96.67,96.67,93.33,96.67,90.00,76.67,96.55,127.59,134.48,124.14
Região Sudeste,314900 Pedra Dourada,0.00,37.50,37.50,37.50,37.50,28.13,28.13,43.75,31.25,6.25,18.75,18.75
Região Sudeste,314910 Pedralva,52.17,100.00,100.00,100.00,94.78,90.43,90.43,94.78,92.98,94.74,98.25,100.00
Região Sudeste,314915 Pedras de Maria da Cruz,0.00,106.98,106.98,106.98,103.10,87.60,91.47,100.78,100.00,89.68,90.48,93.65
Região Sudeste,314920 Pedrinópolis,11.11,81.48,81.48,81.48,62.96,66.67,66.67,81.48,118.52,0.00,77.78,81.48
Região Sudeste,314930 Pedro Leopoldo,80.09,84.63,84.92,85.07,86.09,84.77,83.75,81.41,98.97,62.68,87.46,83.63
Região Sudeste,314940 Pedro Teixeira,0.00,84.62,84.62,84.62,84.62,61.54,69.23,107.69,100.00,23.08,69.23,30.77
Região Sudeste,314950 Pequeri,0.00,81.82,81.82,81.82,81.82,90.91,93.94,78.79,130.30,09.09,96.97,96.97
Região Sudeste,314960 Pequi,78.38,118.92,118.92,118.92,118.92,113.51,118.92,113.51,134.29,125.71,134.29,137.14
Região Sudeste,314970 Perdigão,7.87,88.20,88.20,88.20,88.20,84.83,81.46,84.83,90.34,84.66,105.68,96.02
Região Sudeste,314980 Perdizes,52.76,90.95,90.95,90.95,80.90,83.92,85.43,88.94,91.24,78.35,85.57,86.60
Região Sudeste,314990 Perdões,70.48,97.62,97.62,97.62,94.76,103.81,96.19,99.05,151.20,77.03,130.62,126.32
Região Sudeste,314995 Periquito,4.85,29.13,29.13,29.13,17.48,17.48,22.33,17.48,23.53,17.65,21.57,5.88
Região Sudeste,315000 Pescador,53.19,97.87,97.87,97.87,95.74,97.87,97.87,91.49,117.78,108.89,115.56,111.11
Região Sudeste,315010 Piau,0.00,87.10,87.10,87.10,87.10,83.87,83.87,77.42,109.68,87.10,103.23,100.00
Região Sudeste,315015 Piedade de Caratinga,36.05,107.48,108.16,108.16,104.76,100.00,101.36,94.56,96.48,55.63,92.25,86.62
Região Sudeste,315020 Piedade de Ponte Nova,1.92,96.15,96.15,96.15,94.23,88.46,88.46,101.92,103.85,119.23,121.15,121.15
Região Sudeste,315030 Piedade do Rio Grande,0.00,104.55,104.55,104.55,104.55,104.55,104.55,88.64,102.27,86.36,84.09,88.64
Região Sudeste,315040 Piedade dos Gerais,72.22,100.00,100.00,100.00,100.00,105.56,100.00,94.44,116.67,91.67,108.33,111.11
Região Sudeste,315050 Pimenta,86.89,124.59,124.59,124.59,121.31,127.87,124.59,126.23,200.00,51.67,138.33,128.33
